apt_name,price,address,station_distance,area,floor_plan,balcony,year
ドルフ高輪,1億4800万円,東京都港区高輪２,都営浅草線「泉岳寺」徒歩5分,94.22m2（28.50坪）（壁芯）,1LDK,11.26m2,1972年8月
ザ・パークハウス晴海タワーズティアロレジデンス,1億4800万円,東京都中央区晴海２,都営大江戸線「勝どき」徒歩13分,76.18m2（23.04坪）（壁芯）,3LDK,12.83m2,2016年3月
幡ヶ谷ハイムグランシス,1億4800万円,東京都渋谷区幡ヶ谷３,京王新線「幡ヶ谷」徒歩8分,82.26m2（壁芯）,3LDK,12.35m2,1998年3月
ザ・パークハウス西新宿タワー６０,1億4800万円,東京都新宿区西新宿５,都営大江戸線「西新宿五丁目」徒歩7分,59.51m2（壁芯）,1LDK,7.54m2,2017年8月
シェトワ白金台,1億4800万円,東京都港区白金台４,東京メトロ南北線「白金台」徒歩3分,90.16m2（27.27坪）（壁芯）,3LDK,22.04m2,1977年11月
イトーピア東広尾マンション,1億4800万円,東京都港区南麻布３,東京メトロ南北線「白金高輪」徒歩10分,98.21m2（29.70坪）（壁芯）,3LDK,9.95m2,1979年11月
アスコットパーク東京八丁堀,1億4800万円,東京都中央区湊２,東京メトロ日比谷線「八丁堀」徒歩6分,74.39m2（22.50坪）（壁芯）,3LDK,17.67m2,2011年8月
シティタワー新宿新都心,1億4800万円,東京都新宿区西新宿４,都営大江戸線「西新宿五丁目」徒歩3分,64.1m2（19.39坪）（壁芯）,2LDK,8.46m2,2005年2月
ザ・パークハウス晴海タワーズクロノレジデンス,1億4800万円,東京都中央区晴海２-３－３０,都営大江戸線「勝どき」徒歩13分,70.72m2（21.39坪）（壁芯）,3LDK,11.73m2,2013年10月
シティタワー銀座東,1億4800万円,東京都中央区湊２,ＪＲ京葉線「八丁堀」徒歩5分,57.5m2（壁芯）,1LDK,12.36m2,2019年1月
ザ・パークハウス晴海タワーズクロノレジデンス,1億4800万円,東京都中央区晴海２,都営大江戸線「勝どき」徒歩12分,70.72m2（21.39坪）（壁芯）,2LDK,11.73m2,2013年10月
アクト飯倉,1億4800万円,東京都港区麻布台３,東京メトロ南北線「麻布十番」徒歩10分,45.59m2（登記）,2LDK,-,1971年12月
THE TOKYO TOWERS SEA TOWER,1億4800万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩7分,73.26m2（壁芯）,2LDK,5m2,2008年1月
ザ・パークハウス晴海タワーズ クロノレジデンス,1億4800万円,東京都中央区晴海２-3-30,都営大江戸線「勝どき」徒歩13分,70.72m2（壁芯）,3LDK,11.73m2,2013年10月
シティタワー新宿新都心,1億4800万円,東京都新宿区西新宿４,都営大江戸線「西新宿五丁目」徒歩2分,64.1m2（壁芯）,2LDK,8.46m2,2005年3月
アクト飯倉,1億4800万円,東京都港区麻布台３-2-14,東京メトロ南北線「麻布十番」徒歩7分,45.59m2（13.79坪）（壁芯）,2LDK,14.4m2,1971年12月
シティタワー新宿新都心,1億4800万円,東京都新宿区西新宿４-2-15,都営大江戸線「西新宿五丁目」徒歩3分,64.1m2（壁芯）,2LDK,8.46m2,2005年2月
ザ・パークハウス晴海タワーズ　クロノレジデンス,1億4800万円,東京都中央区晴海２,都営大江戸線「勝どき」徒歩13分,70.72m2（壁芯）,3LDK,11.73m2,2013年10月
パークタワー晴海,1億4800万円,東京都中央区晴海２-２－４２,東京メトロ有楽町線「月島」徒歩12分,69.25m2（20.94坪）,3LDK,15.03m2,2019年2月
グランドヒルズB,1億4800万円,東京都新宿区百人町３,ＪＲ中央線「大久保」徒歩7分,104.12m2,3LDK+S（納戸）,-,1994年8月
シティタワー新宿新都心,1億4800万円,東京都新宿区西新宿４,都営大江戸線「西新宿五丁目」徒歩3分,64.1m2（壁芯）,2LDK+S（納戸）,-,2005年2月
パークタワー品川ベイワード,1億4890万円,東京都港区港南３-5-10,ＪＲ山手線「品川」徒歩14分,72.3m2（21.87坪）（壁芯）,1LDK,20.5m2,2005年11月
パークタワー品川ベイワード,1億4890万円,東京都港区港南３,ＪＲ山手線「品川」徒歩13分,72.3m2（壁芯）,1LDK,20.5m2,2005年11月
THE TOKYO TOWERS MID TOWER,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2,1LDK+S（納戸）,7.56m2,2008年1月
THE TOKYO TOWERS MID TOWER,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（19.70坪）（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＭＩＤ　ＴＯＷＥＲ,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
オープンレジデンシア恵比寿コート,1億4900万円,東京都渋谷区恵比寿２-33-15,東京メトロ日比谷線「広尾」徒歩9分,79.74m2（24.12坪）（壁芯）,2LDK,2.98m2,2023年8月
THE TOKYO TOWERS MID TOWER,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（19.70坪）（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
THETOKYOTOWERS MIDTOWER,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＭＩＤ　ＴＯＷＥＲ,1億4900万円,東京都中央区勝どき６-3-2,都営大江戸線「勝どき」徒歩6分,65.14m2,1LDK+S（納戸）,7.56m2,2008年11月
THE TOKYO TOWERS MID TOWER,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
THE TOKYO TOWERS MID TOWER,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＭＩＤ　ＴＯＷＥＲ,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2,1LDK+S（納戸）,7.56m2,2008年1月
ザ東京タワーズミッドタワー,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩8分,65.14m2（19.70坪）（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
オープンレジデンシア恵比寿コート,1億4900万円,東京都渋谷区恵比寿２,東京メトロ日比谷線「広尾」徒歩9分,79.74m2（壁芯）,2LDK,2.98m2,2023年8月
THE TOKYO TOWERS MID TOWER,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（19.70坪）（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
クラッシィ白金台シティハウス,1億4900万円,東京都港区白金台３,東京メトロ南北線「白金台」徒歩1分,70.74m2（21.39坪）（壁芯）,2LDK,12.39m2,2002年4月
ディアナコート小石川翠景,1億4900万円,東京都文京区小石川４,東京メトロ丸ノ内線「茗荷谷」徒歩12分,74.76m2（22.61坪）（壁芯）,3LDK,5.22m2,2016年10月
三田シティハウス,1億4900万円,東京都港区三田５-8-8,都営三田線「白金高輪」徒歩8分,68.11m2（20.60坪）（壁芯）,2LDK,19.89m2,1998年3月
HARUMI FLAG PARK VILLAGE T…,1億4900万円,東京都中央区晴海５-6-7,都営大江戸線「勝どき」徒歩16分,70.06m2（壁芯）,3LDK,16.62m2,2025年10月
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＭＩＤ　ＴＯＷＥＲ,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
ドゥトゥールＷＥＳＴ,1億4900万円,東京都中央区晴海３,都営大江戸線「勝どき」徒歩5分,70.7m2（21.38坪）（壁芯）,3LDK,5.08m2,2015年9月
ＴＨＥ　ＴＯＫＹＯ　ＴＯＷＥＲＳ　ＭＩＤ　ＴＯＷＥＲ,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩6分,65.14m2（19.70坪）（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
アールヴェール文京大塚公園,1億4900万円,東京都文京区大塚５,東京メトロ丸ノ内線「新大塚」徒歩2分,73.58m2（壁芯）,3LDK,11.07m2,1999年12月
THE TOKYO TOWERS MID TOWER,1億4900万円,東京都中央区勝どき６,都営大江戸線「勝どき」徒歩7分,65.14m2（19.70坪）（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
THETOKYOTOWERSMIDTOWERS,1億4900万円,東京都中央区勝どき６-3-2,都営大江戸線「勝どき」徒歩7分,65.14m2（壁芯）,1LDK+S（納戸）,7.56m2,2008年1月
プリンスハイツ代々木,1億4970万円,東京都渋谷区代々木３,ＪＲ山手線「代々木」徒歩9分,68.52m2（20.72坪）（壁芯）,2LDK,8.89m2,2000年1月
プリンスハイツ代々木,1億4970万円,東京都渋谷区代々木３,ＪＲ山手線「代々木」徒歩9分,68.52m2,2LDK,8.89m2,2000年1月
アゼリアテラス新宿,1億4980万円,東京都新宿区北新宿２,都営大江戸線「中野坂上」徒歩7分,83.52m2（25.26坪）（壁芯）,2LDK,-,2006年9月
アゼリアテラス新宿,1億4980万円,東京都新宿区北新宿２,東京メトロ丸ノ内線「西新宿」徒歩8分,83.52m2,2LDK,13.42m2,2006年10月
外苑マンション,1億4980万円,東京都渋谷区千駄ヶ谷５,東京メトロ副都心線「北参道」徒歩5分,142.83m2（壁芯）,3LDK+S（納戸）,-,1965年3月
ドゥ・トゥール　WEST,1億4980万円,東京都中央区晴海３-13-2,都営大江戸線「勝どき」徒歩5分,65.25m2（19.73坪）（壁芯）,2LDK,7.26m2,2015年10月
シティテラス文京小石川,1億4980万円,東京都文京区小石川４,都営三田線「春日」徒歩11分,76.73m2（23.21坪）（壁芯）,1LDK+2S（納戸）,12.98m2,2023年2月
アゼリアテラス新宿,1億4980万円,東京都新宿区北新宿２,東京メトロ丸ノ内線「西新宿」徒歩8分,83.52m2（登記）,2LDK,-,2006年10月
クレヴィア東京八丁堀　新川ザ・レジデンス,1億4980万円,東京都中央区新川２,東京メトロ日比谷線「八丁堀」徒歩4分,71.07m2（21.49坪）（壁芯）,3LDK,6.6m2,2019年2月
パークタワー晴海,1億4980万円,東京都中央区晴海２,東京メトロ有楽町線「月島」徒歩12分,69.25m2（20.94坪）（壁芯）,2LDK,15.03m2,2019年2月
クレヴィア東京八丁堀新川ザ・レジデンス,1億4980万円,東京都中央区新川２,東京メトロ日比谷線「八丁堀」徒歩4分,71.07m2（21.49坪）（壁芯）,3LDK,6.6m2,2019年2月
勝どきビュータワー,1億4980万円,東京都中央区勝どき１-8-1,都営大江戸線「勝どき」徒歩1分,65.74m2（19.88坪）（壁芯）,1LDK,20m2,2010年11月
クレヴィア東京八丁堀　新川ザ・レジデンス,1億4980万円,東京都中央区新川２,東京メトロ日比谷線「八丁堀」徒歩4分,71.07m2（壁芯）,3LDK,6.6m2,2019年2月
シティタワー銀座東,1億4980万円,東京都中央区湊２,ＪＲ京葉線「八丁堀」徒歩5分,55.9m2（16.90坪）（壁芯）,2LDK,5.68m2,2019年1月
ドゥ・トゥールWEST,1億4980万円,東京都中央区晴海３,都営大江戸線「勝どき」徒歩5分,65.25m2（19.73坪）（壁芯）,2LDK,7.26m2,2015年10月
常盤松ハウス,1億4980万円,東京都港区南青山７,東京メトロ銀座線「表参道」徒歩13分,57.14m2（17.28坪）（壁芯）,1LDK,10.56m2,2021年4月
ドゥ・トゥール　ＷＥＳＴ,1億4980万円,東京都中央区晴海３,都営大江戸線「勝どき」徒歩5分,65.25m2（19.73坪）（壁芯）,2LDK,7.26m2,2015年10月
シティハウス高輪ヒルトップ,1億4980万円,東京都港区高輪３,都営浅草線「高輪台」徒歩6分,56.99m2（17.23坪）（壁芯）,2LDK,5.75m2,2012年12月
サンクタス広尾常磐松ウエストコート,1億4980万円,東京都渋谷区広尾３-1-24,東京メトロ銀座線「表参道」徒歩12分,60.69m2（壁芯）,2LDK,10.44m2,2001年4月
パークタワー品川ベイワード,1億4980万円,東京都港区港南３,ＪＲ山手線「品川」徒歩12分,72.3m2（壁芯）,1LDK,20.5m2,2005年11月
アゼリアテラス新宿,1億4980万円,東京都新宿区北新宿２,東京メトロ丸ノ内線「中野坂上」徒歩7分,83.52m2（壁芯）,2LDK,13.42m2,2006年9月
ディアナコート文京本郷台,1億4980万円,東京都文京区湯島３,東京メトロ千代田線「湯島」徒歩4分,68.51m2（20.72坪）（壁芯）,2LDK+S（納戸）,5.4m2,2017年9月
ドゥ・トゥールWEST棟,1億4980万円,東京都中央区晴海３,都営大江戸線「勝どき」徒歩5分,65.25m2（19.73坪）（壁芯）,2LDK,7.26m2,2015年9月
品川Vタワー,1億4990万円,東京都港区港南２,ＪＲ山手線「品川」徒歩6分,53.01m2（16.03坪）（壁芯）,1LDK+S（納戸）,7.21m2,2003年3月
品川Vタワー,1億4990万円,東京都港区港南２,ＪＲ山手線「品川」徒歩6分,53.01m2（壁芯）,1LDK+S（納戸）,7.21m2,2003年3月
品川Ｖタワー,1億4990万円,東京都港区港南２,ＪＲ山手線「品川」徒歩6分,53.01m2（壁芯）,1LDK+S（納戸）,7.21m2,2003年3月
広尾マンション,1億4990万円,東京都渋谷区広尾１,ＪＲ山手線「恵比寿」徒歩8分,87.92m2（壁芯）,3LDK,9.3m2,1970年7月
サマリヤガーデン南青山,1億4990万円,東京都港区南青山４,東京メトロ千代田線「表参道」徒歩9分,70.93m2（21.45坪）（壁芯）,2LDK,14.05m2,1979年6月
サマリヤガーデン南青山,1億4990万円,東京都港区南青山４,東京メトロ千代田線「表参道」徒歩9分,70.93m2（21.45坪）（壁芯）,3LDK,14.05m2,1979年6月
品川Ｖタワー,1億4990万円,東京都港区港南２,ＪＲ東海道本線「品川」徒歩7分,53.01m2（16.03坪）（壁芯）,1LDK+S（納戸）,7.21m2,2003年3月
品川Ｖタワー　タワー棟,1億4990万円,東京都港区港南２,ＪＲ山手線「品川」徒歩6分,53.01m2（16.03坪）（壁芯）,1LDK+S（納戸）,7.21m2,2003年3月
イトーピア三田,1億4999万円,東京都港区三田５,東京メトロ南北線「白金高輪」徒歩6分,69.26m2（壁芯）,3LDK,5.99m2,1996年3月
アトラスアリーナ神楽坂,1億4999万円,東京都新宿区東五軒町3-14,東京メトロ東西線「神楽坂」徒歩8分,70.65m2（21.37坪）（壁芯）,3LDK,10.41m2,2000年7月
アトラスアリーナ神楽坂,1億4999万円,東京都新宿区東五軒町,東京メトロ東西線「神楽坂」徒歩8分,70.65m2（壁芯）,3LDK,10.41m2,2000年7月
アトラスアリーナ神楽坂,1億4999万円,東京都新宿区東五軒町,東京メトロ東西線「神楽坂」徒歩8分,70.65m2（壁芯）,3LDK,10.41m2,2000年8月
アトラスアリーナ神楽坂,1億4999万円,東京都新宿区東五軒町,東京メトロ東西線「神楽坂」徒歩8分,70.65m2（21.37坪）（壁芯）,3LDK,10.41m2,2000年7月
藤和妻恋坂コープ,1億4999万円,東京都千代田区外神田６,東京メトロ銀座線「末広町」徒歩3分,99.68m2（壁芯）,3LDK+S（納戸）,7.81m2,1979年9月
パークタワー西新宿エムズポート,1億5000万円,東京都新宿区西新宿８,東京メトロ丸ノ内線「西新宿」徒歩3分,72.82m2（22.02坪）（壁芯）,2LDK,18.05m2,2013年9月
パークコート神宮北参道ザタワー,1億5000万円,東京都渋谷区千駄ヶ谷４,東京メトロ副都心線「北参道」徒歩1分,40.66m2（12.29坪）（壁芯）,1LDK,6.2m2,2023年1月
オープンレジデンシア代々木大山,1億5000万円,東京都渋谷区大山町,東京メトロ千代田線「代々木上原」徒歩5分,71.08m2（21.50坪）（壁芯）,3LDK,14.11m2,2019年8月
ＣＡＰＩＴＡＬ　ＧＡＴＥ　ＰＬＡＣＥ　ＴＨＥ　ＲＥＳ…,1億5000万円,東京都中央区月島１,東京メトロ有楽町線「月島」徒歩1分,65.51m2（19.81坪）（壁芯）,2LDK,14.72m2,2013年8月
ザ・パークハウス晴海タワーズティアロレジデンス,1億5000万円,東京都中央区晴海２,都営大江戸線「勝どき」徒歩13分,64.55m2（19.52坪）（壁芯）,2LDK,10.85m2,2016年3月
